group,subgroup,species,min_depth,max_depth,location,longitude,latitude,survey_min,survey_max,season,ref_id
chordata,osteichthyes,Coryphaenoides guentheri,440,570,levant,34.5,31.9,200,570,aut,12
chordata,osteichthyes,Cynoglossus sinusarabici,31,60,levant,34.5,31.9,16,145,spr/sum,13
chordata,osteichthyes,Dactylopterus volitans,36,49,levant,34.5,31.9,16,145,spr/sum,13
crustacea,malacostraca,Dardanus arrosor,200,320,levant,34.5,31.9,200,570,aut,12
chordata,osteichthyes,Decapterus russelli,24,60,levant,34.5,31.9,16,145,spr/sum,13
chordata,osteichthyes,Dentex dentex,62,62,levant,34.5,31.9,16,145,spr/sum,13
chordata,osteichthyes,Dentex maroccanus,200,320,levant,34.5,31.9,200,570,aut,12
chordata,osteichthyes,Dentex macrophthalmus,38,320,levant,34.5,31.9,16,570,all,1213
chordata,osteichthyes,Dentex maroccanus,53,102,levant,34.5,31.9,16,145,spr/sum,13
chordata,osteichthyes,Diaphus holti,320,570,levant,34.5,31.9,200,570,aut,12
chordata,osteichthyes,Diaphus rafinesquii,440,570,levant,34.5,31.9,200,570,aut,12
chordata,osteichthyes,Dicentrarchus labrax,77,77,levant,34.5,31.9,16,145,spr/sum,13
chordata,osteichthyes,Diplodus annularis,20,46,levant,34.5,31.9,16,145,spr/sum,13
chordata,osteichthyes,Diplodus puntazzo,28,28,levant,34.5,31.9,16,145,spr/sum,13
chordata,osteichthyes,Diplodus vulgaris,24,46,levant,34.5,31.9,16,145,spr/sum,13
chordata,chondrichthyes,Dipturus oxyrhinchus,200,570,levant,34.5,31.9,200,570,aut,12
chordata,osteichthyes,Dussumieria elopsoides,28,93,levant,34.5,31.9,16,145,spr/sum,13
chordata,osteichthyes,Dysomma brevirostre,200,200,levant,34.5,31.9,200,570,aut,12
chordata,osteichthyes,Echelus myrus,37,200,levant,34.5,31.9,16,570,all,1213
chordata,osteichthyes,Electrona risso,320,440,levant,34.5,31.9,200,570,aut,12
chordata,osteichthyes,Engraulis encrasicolus,17,146,levant,34.5,31.9,16,145,spr/sum,13
chordata,osteichthyes,Epigonus constanciae,570,570,levant,34.5,31.9,200,570,aut,12
chordata,osteichthyes,Epigonus denticulatus,570,570,levant,34.5,31.9,200,570,aut,12
chordata,osteichthyes,Epinephelus aeneus,39,54,levant,34.5,31.9,16,145,spr/sum,13
chordata,osteichthyes,Equulites klunzingeri,17,146,levant,34.5,31.9,16,145,spr/sum,13
chordata,osteichthyes,Etrumeus golanii,37,200,levant,34.5,31.9,16,570,all,1213
chordata,osteichthyes,Facciolella oxyrhyncha,200,440,levant,34.5,31.9,200,570,aut,12
chordata,osteichthyes,Fistularia commersonii,36,45,levant,34.5,31.9,16,145,spr/sum,13
mollusca,gastropoda,Galeodea echinophora,200,440,levant,34.5,31.9,200,570,aut,12
chordata,chondrichthyes,Galeus melastomus,570,570,levant,34.5,31.9,200,570,aut,12
chordata,osteichthyes,Gnathophis mystax,30,68,levant,34.5,31.9,16,145,spr/sum,13
chordata,osteichthyes,Gobius niger,35,84,levant,34.5,31.9,16,145,spr/sum,13
crustacea,malacostraca,Goneplax rhomboides,440,440,levant,34.5,31.9,200,570,aut,12
chordata,osteichthyes,Helicolenus dactylopterus,200,570,levant,34.5,31.9,200,570,aut,12
chordata,osteichthyes,Hemiramphus far,30,30,levant,34.5,31.9,16,145,spr/sum,13
mollusca,cephalopoda,Heteroteuthis dispar,320,320,levant,34.5,31.9,200,570,aut,12
mollusca,cephalopoda,Histioteuthis bonnellii,440,440,levant,34.5,31.9,200,570,aut,12
crustacea,malacostraca,Homola barbata,440,440,levant,34.5,31.9,200,570,aut,12
chordata,osteichthyes,Hoplostethus mediterraneus,320,570,levant,34.5,31.9,200,570,aut,12
chordata,osteichthyes,Hygophum benoiti,570,570,levant,34.5,31.9,200,570,aut,12
chordata,osteichthyes,Hymenocephalus italicus,320,570,levant,34.5,31.9,200,570,aut,12
chordata,osteichthyes,Hyporthodus haifensis,39,93,levant,34.5,31.9,16,145,spr/sum,13
chordata,osteichthyes,Lagocephalus sceleratus,38,58,levant,34.5,31.9,16,145,spr/sum,13
chordata,osteichthyes,Lagocephalus spadiceus,17,93,levant,34.5,31.9,16,145,spr/sum,13
chordata,osteichthyes,Lagocephalus suezensis,17,58,levant,34.5,31.9,16,145,spr/sum,13
chordata,osteichthyes,Lampanyctus crocodilus,320,570,levant,34.5,31.9,200,570,aut,12
chordata,osteichthyes,Lepidopus caudatus,440,440,levant,34.5,31.9,200,570,aut,12
chordata,osteichthyes,Lepidorhombus boscii,440,570,levant,34.5,31.9,200,570,aut,12
chordata,osteichthyes,Lepidorhombus whiffiagonis,320,320,levant,34.5,31.9,200,570,aut,12
chordata,osteichthyes,Lepidotrigla cavillone,17,320,levant,34.5,31.9,16,570,all,1213
chordata,osteichthyes,Lesueurigobius friesii,200,440,levant,34.5,31.9,200,570,aut,12
chordata,osteichthyes,Lesueurigobius suerii,200,440,levant,34.5,31.9,200,570,aut,12
crustacea,malacostraca,Liocarnicus depurator,200,320,levant,34.5,31.9,200,570,aut,12
chordata,osteichthyes,Lithognathus mormyrus,16,77,levant,34.5,31.9,16,145,spr/sum,13
mollusca,cephalopoda,Loligo forbesii,440,440,levant,34.5,31.9,200,570,aut,12
mollusca,cephalopoda,Loligo vulgaris,200,200,levant,34.5,31.9,200,570,aut,12
chordata,osteichthyes,Lophius budegassa,149,570,levant,34.5,31.9,16,570,all,1213
crustacea,malacostraca,Macropipus tuberculatus,320,440,levant,34.5,31.9,200,570,aut,12
chordata,osteichthyes,Macroramphosus scolopax,62,320,levant,34.5,31.9,16,570,all,1213
chordata,osteichthyes,Maurolicus muelleri,200,320,levant,34.5,31.9,200,570,aut,12
chordata,osteichthyes,Merluccius merluccius,59,570,levant,34.5,31.9,16,570,all,1213
chordata,osteichthyes,Microchirus ocellatus,58,69,levant,34.5,31.9,16,145,spr/sum,13
chordata,osteichthyes,Monochirus hispidus,36,36,levant,34.5,31.9,16,145,spr/sum,13
chordata,osteichthyes,Mullus barbatus,16,200,levant,34.5,31.9,16,570,all,1213
chordata,osteichthyes,Mullus surmuletus,20,149,levant,34.5,31.9,16,145,spr/sum,13
chordata,chondrichthyes,Mustelus mustelus,93,93,levant,34.5,31.9,16,145,spr/sum,13
chordata,osteichthyes,Nemichthys scolopaceus,570,570,levant,34.5,31.9,200,570,aut,12
chordata,osteichthyes,Nemipterus randalli,24,93,levant,34.5,31.9,16,145,spr/sum,13
mollusca,cephalopoda,Neorossia caroli,440,440,levant,34.5,31.9,200,570,aut,12
chordata,osteichthyes,Nettastoma melanurum,200,570,levant,34.5,31.9,200,570,aut,12
chordata,osteichthyes,Notoscopelus bolini,570,570,levant,34.5,31.9,200,570,aut,12
mollusca,bivalvia,Nucula sulcata,320,320,levant,34.5,31.9,200,570,aut,12
chordata,osteichthyes,Oblada melanura,16,77,levant,34.5,31.9,16,145,spr/sum,13
mollusca,cephalopoda,Octopus salutii,200,570,levant,34.5,31.9,200,570,aut,12
chordata,osteichthyes,Ophidion barbatum,16,200,levant,34.5,31.9,16,570,all,1213
chordata,osteichthyes,Ostorhinchus fasciatus,35,60,levant,34.5,31.9,16,145,spr/sum,13
chordata,osteichthyes,Oxyurichthys papuensis,37,51,levant,34.5,31.9,16,145,spr/sum,13
chordata,osteichthyes,Pagellus acarne,16,200,levant,34.5,31.9,16,570,all,1213
chordata,osteichthyes,Pagellus bogaraveo,56,93,levant,34.5,31.9,16,145,spr/sum,13
chordata,osteichthyes,Pagellus erythrinus,17,102,levant,34.5,31.9,16,145,spr/sum,13
chordata,osteichthyes,Pagrus caeruleostictus,16,73,levant,34.5,31.9,16,145,spr/sum,13
chordata,osteichthyes,Pagrus pagrus,17,93,levant,34.5,31.9,16,145,spr/sum,13
crustacea,malacostraca,Pagurus alatus,570,570,levant,34.5,31.9,200,570,aut,12
chordata,osteichthyes,Panturichthys fowleri,200,200,levant,34.5,31.9,200,570,aut,12
crustacea,malacostraca,Parapenaeus longirostris,200,570,levant,34.5,31.9,200,570,aut,12
crustacea,malacostraca,Pasiphaea multidentata,440,570,levant,34.5,31.9,200,570,aut,12
crustacea,malacostraca,Pasiphaea sivado,440,570,levant,34.5,31.9,200,570,aut,12
chordata,osteichthyes,Pegusa impar,53,53,levant,34.5,31.9,16,145,spr/sum,13
chordata,osteichthyes,Pelates quadrilineatus,39,39,levant,34.5,31.9,16,145,spr/sum,13
chordata,osteichthyes,Peristedion cataphractum,320,570,levant,34.5,31.9,200,570,aut,12
chordata,osteichthyes,Phycis blennoides,79,570,levant,34.5,31.9,16,570,all,1213
chordata,osteichthyes,Phycis phycis,62,69,levant,34.5,31.9,16,145,spr/sum,13
crustacea,malacostraca,Plesionika edwardsii,320,570,levant,34.5,31.9,200,570,aut,12
crustacea,malacostraca,Plesionika heterocarpus,320,570,levant,34.5,31.9,200,570,aut,12
crustacea,malacostraca,Plesionika martia,440,570,levant,34.5,31.9,200,570,aut,12
chordata,osteichthyes,Plotosus lineatus,25,51,levant,34.5,31.9,16,145,spr/sum,13
crustacea,malacostraca,Polycheles typhlops,570,570,levant,34.5,31.9,200,570,aut,12
chordata,osteichthyes,Pomadasys incisus,20,36,levant,34.5,31.9,16,145,spr/sum,13
chordata,osteichthyes,Pomadasys stridens,35,43,levant,34.5,31.9,16,145,spr/sum,13
mollusca,cephalopoda,Pyroteuthis margaritifera,440,440,levant,34.5,31.9,200,570,aut,12
chordata,chondrichthyes,Raja clavata,200,570,levant,34.5,31.9,200,570,aut,12
chordata,chondrichthyes,Raja miraletus,35,93,levant,34.5,31.9,16,145,spr/sum,13
chordata,chondrichthyes,Raja montagui,320,320,levant,34.5,31.9,200,570,aut,12
chordata,chondrichthyes,Rhinobatos rhinobatos,20,51,levant,34.5,31.9,16,145,spr/sum,13
chordata,osteichthyes,Rhynchoconger trewavasae,320,320,levant,34.5,31.9,200,570,aut,12
mollusca,cephalopoda,Rondeletiola minor,200,570,levant,34.5,31.9,200,570,aut,12
chordata,osteichthyes,Sardina pilchardus,39,93,levant,34.5,31.9,16,145,spr/sum,13
chordata,osteichthyes,Sardinella aurita,16,86,levant,34.5,31.9,16,145,spr/sum,13
chordata,osteichthyes,Sardinella maderensis,35,59,levant,34.5,31.9,16,145,spr/sum,13
chordata,osteichthyes,Sargocentron rubrum,30,42,levant,34.5,31.9,16,145,spr/sum,13
chordata,osteichthyes,Sciaena umbra,42,42,levant,34.5,31.9,16,145,spr/sum,13
chordata,osteichthyes,Scomber japonicus,24,146,levant,34.5,31.9,16,145,spr/sum,13
chordata,osteichthyes,Scomberomorus commerson,17,77,levant,34.5,31.9,16,145,spr/sum,13
chordata,osteichthyes,Scorpaena elongata,200,570,levant,34.5,31.9,200,570,aut,12
chordata,osteichthyes,Scorpaena notata,200,200,levant,34.5,31.9,200,570,aut,12
chordata,osteichthyes,Scorpaena porcus,51,51,levant,34.5,31.9,16,145,spr/sum,13
chordata,osteichthyes,Scorpaena scrofa,79,79,levant,34.5,31.9,16,145,spr/sum,13
mollusca,cephalopoda,Sepia officinalis,200,200,levant,34.5,31.9,200,570,aut,12
mollusca,cephalopoda,Sepia orbignyana,200,200,levant,34.5,31.9,200,570,aut,12
mollusca,cephalopoda,Sepietta oweniana,320,320,levant,34.5,31.9,200,570,aut,12
chordata,osteichthyes,Seriola dumerili,24,51,levant,34.5,31.9,16,145,spr/sum,13
chordata,osteichthyes,Serranus cabrilla,36,93,levant,34.5,31.9,16,145,spr/sum,13
chordata,osteichthyes,Serranus hepatus,36,93,levant,34.5,31.9,16,145,spr/sum,13
chordata,osteichthyes,Siganus rivulatus,16,36,levant,34.5,31.9,16,145,spr/sum,13
chordata,osteichthyes,Sillago suezensis,16,77,levant,34.5,31.9,16,145,spr/sum,13
chordata,osteichthyes,Solea solea,29,51,levant,34.5,31.9,16,145,spr/sum,13
crustacea,malacostraca,Solenocera membranacea,200,440,levant,34.5,31.9,200,570,aut,12
chordata,osteichthyes,Sparus aurata,16,43,levant,34.5,31.9,16,145,spr/sum,13
chordata,osteichthyes,Sphyraena chrysotaenia,25,64,levant,34.5,31.9,16,145,spr/sum,13
chordata,osteichthyes,Sphyraena sphyraena,27,77,levant,34.5,31.9,16,145,spr/sum,13
chordata,osteichthyes,Spicara maena,35,102,levant,34.5,31.9,16,145,spr/sum,13
chordata,osteichthyes,Spicara smaris,20,146,levant,34.5,31.9,16,145,spr/sum,13
chordata,chondrichthyes,Squalus acanthias,200,440,levant,34.5,31.9,200,570,aut,12
chordata,osteichthyes,Stephanolepis diaspros,17,65,levant,34.5,31.9,16,145,spr/sum,13
chordata,osteichthyes,Stomias boa,320,570,levant,34.5,31.9,200,570,aut,12
chordata,osteichthyes,Sudis hyalina,440,440,levant,34.5,31.9,200,570,aut,12
chordata,osteichthyes,Symphurus nigrescens,91,320,levant,34.5,31.9,16,570,all,1213
chordata,osteichthyes,Synchiropus phaeton,320,440,levant,34.5,31.9,200,570,aut,12
chordata,osteichthyes,Synodus saurus,35,93,levant,34.5,31.9,16,145,spr/sum,13
chordata,osteichthyes,Tetronarce nobiliana,440,440,levant,34.5,31.9,200,570,aut,12
mollusca,cephalopoda,Todaropsis eblanae,200,570,levant,34.5,31.9,200,570,aut,12
mollusca,gastropoda,Tonna galea,200,320,levant,34.5,31.9,200,570,aut,12
chordata,chondrichthyes,Torpedo marmorata,200,320,levant,34.5,31.9,200,570,aut,12
chordata,osteichthyes,Torpedo torpedo,31,102,levant,34.5,31.9,16,145,spr/sum,13
chordata,osteichthyes,Torquigener flavimaculosus,35,39,levant,34.5,31.9,16,145,spr/sum,13
chordata,osteichthyes,Trachinus araneus,17,17,levant,34.5,31.9,16,145,spr/sum,13
chordata,osteichthyes,Trachinus draco,20,41,levant,34.5,31.9,16,145,spr/sum,13
chordata,osteichthyes,Trachurus indicus,17,49,levant,34.5,31.9,16,145,spr/sum,13
chordata,osteichthyes,Trachurus mediterraneus,27,200,levant,34.5,31.9,16,570,all,1213
chordata,osteichthyes,Trachurus picturatus,51,200,levant,34.5,31.9,16,570,all,1213
chordata,osteichthyes,Trachurus trachurus,24,200,levant,34.5,31.9,16,570,all,1213
chordata,osteichthyes,Trichiurus lepturus,31,200,levant,34.5,31.9,16,570,all,1213
chordata,osteichthyes,Trigla lyra,48,440,levant,34.5,31.9,16,570,all,1213
chordata,osteichthyes,Trigloporus lastoviza,53,200,levant,34.5,31.9,16,570,all,1213
chordata,osteichthyes,Trypauchen vagina,200,200,levant,34.5,31.9,200,570,aut,12
chordata,osteichthyes,Upeneus moluccensis,27,146,levant,34.5,31.9,16,145,spr/sum,13
chordata,osteichthyes,Upeneus pori,16,58,levant,34.5,31.9,16,145,spr/sum,13
chordata,osteichthyes,Uranoscopus scaber,20,84,levant,34.5,31.9,16,145,spr/sum,13
chordata,osteichthyes,Zeus faber,50,102,levant,34.5,31.9,16,145,spr/sum,13
crustacea,malacostraca,Aristaeomorpha foliacea,367,760,corsica,12,41.5,10,760,spr/sum,14
crustacea,malacostraca,Aristeus antennatus,501,760,corsica,12,41.5,10,760,spr/sum,14
crustacea,malacostraca,Funchalia woodwardi,760,760,corsica,12,41.5,10,760,spr/sum,14
crustacea,malacostraca,Gennadas elegans,515,760,corsica,12,41.5,10,760,spr/sum,14
crustacea,malacostraca,Melicertus kerathurus,39,39,corsica,12,41.5,10,760,spr/sum,14
crustacea,malacostraca,Parapenaeus longirostris,82,445,corsica,12,41.5,10,760,spr/sum,14
crustacea,malacostraca,Solenocera membranacea,95,556,corsica,12,41.5,10,760,spr/sum,14
crustacea,malacostraca,Sergestes arcticus,500,555,corsica,12,41.5,10,760,spr/sum,14
crustacea,malacostraca,Sergia robusta,501,760,corsica,12,41.5,10,760,spr/sum,14
crustacea,malacostraca,Pasiphaea multidentata,469,760,corsica,12,41.5,10,760,spr/sum,14
crustacea,malacostraca,Pasiphaea sivado,367,627,corsica,12,41.5,10,760,spr/sum,14
crustacea,malacostraca,Alpheus glaber,32,400,corsica,12,41.5,10,760,spr/sum,14
crustacea,malacostraca,Ligur ensiferus,556,556,corsica,12,41.5,10,760,spr/sum,14
crustacea,malacostraca,Processa canaliculata,286,550,corsica,12,41.5,10,760,spr/sum,14
crustacea,malacostraca,Processa edulis,208,208,corsica,12,41.5,10,760,spr/sum,14
crustacea,malacostraca,Processa nouveli,105,585,corsica,12,41.5,10,760,spr/sum,14
crustacea,malacostraca,Processa robusta,15,15,corsica,12,41.5,10,760,spr/sum,14
crustacea,malacostraca,Chlorotocus crassicornis,95,469,corsica,12,41.5,10,760,spr/sum,14
crustacea,malacostraca,Plesionika acanthonotus,286,760,corsica,12,41.5,10,760,spr/sum,14
crustacea,malacostraca,Plesionika antigai,184,500,corsica,12,41.5,10,760,spr/sum,14
crustacea,malacostraca,Plesionika edwardsii,260,501,corsica,12,41.5,10,760,spr/sum,14
crustacea,malacostraca,Plesionika gigliolii,286,600,corsica,12,41.5,10,760,spr/sum,14
crustacea,malacostraca,Plesionika heterocarpus,184,394,corsica,12,41.5,10,760,spr/sum,14
crustacea,malacostraca,Plesionika martia,367,760,corsica,12,41.5,10,760,spr/sum,14
crustacea,malacostraca,Plesionika narval,260,501,corsica,12,41.5,10,760,spr/sum,14
crustacea,malacostraca,Philocheras echinulatus,500,555,corsica,12,41.5,10,760,spr/sum,14
crustacea,malacostraca,Aegaeon cataphractus,23,65,corsica,12,41.5,10,760,spr/sum,14
crustacea,malacostraca,Aegaeon lacazei,38,760,corsica,12,41.5,10,760,spr/sum,14
crustacea,malacostraca,Pontophilus norvegicus,445,469,corsica,12,41.5,10,760,spr/sum,14
crustacea,malacostraca,Pontophilus spinosus,367,515,corsica,12,41.5,10,760,spr/sum,14
crustacea,malacostraca,Nephrops norvegicus,286,635,corsica,12,41.5,10,760,spr/sum,14
crustacea,malacostraca,Calocaris macandreae,161,260,corsica,12,41.5,10,760,spr/sum,14
crustacea,malacostraca,Polycheles typhlops,155,760,corsica,12,41.5,10,760,spr/sum,14
crustacea,malacostraca,Scyllarides latus,23,23,corsica,12,41.5,10,760,spr/sum,14
crustacea,malacostraca,Dardanus arrosor,23,23,corsica,12,41.5,10,760,spr/sum,14
crustacea,malacostraca,Pagurus alatus,555,555,corsica,12,41.5,10,760,spr/sum,14
crustacea,malacostraca,Pagurus excavatus,82,225,corsica,12,41.5,10,760,spr/sum,14
crustacea,malacostraca,Pagurus prideaux,32,44,corsica,12,41.5,10,760,spr/sum,14
crustacea,malacostraca,Anapagurus laevis,44,65,corsica,12,41.5,10,760,spr/sum,14
crustacea,malacostraca,Munida intermedia,286,586,corsica,12,41.5,10,760,spr/sum,14
crustacea,malacostraca,Munida tenuimana,501,600,corsica,12,41.5,10,760,spr/sum,14
crustacea,malacostraca,Paromola cuvieri,600,635,corsica,12,41.5,10,760,spr/sum,14
crustacea,malacostraca,Medorippe lanata,15,306,corsica,12,41.5,10,760,spr/sum,14
crustacea,malacostraca,Latreillia elegans,32,32,corsica,12,41.5,10,760,spr/sum,14
crustacea,malacostraca,Macropodia longipes,184,184,corsica,12,41.5,10,760,spr/sum,14
crustacea,malacostraca,Maja squinado,106,430,corsica,12,41.5,10,760,spr/sum,14
crustacea,malacostraca,Parthenope  macrochelos,32,260,corsica,12,41.5,10,760,spr/sum,14
crustacea,malacostraca,Geryon longipes,550,760,corsica,12,41.5,10,760,spr/sum,14
crustacea,malacostraca,Bathynectes maravigna,556,556,corsica,12,41.5,10,760,spr/sum,14
crustacea,malacostraca,Bathynectes longipes,87,87,corsica,12,41.5,10,760,spr/sum,14
crustacea,malacostraca,Liocarcinus depurator,15,394,corsica,12,41.5,10,760,spr/sum,14
crustacea,malacostraca,Macropipus tuberculatus,95,600,corsica,12,41.5,10,760,spr/sum,14
crustacea,malacostraca,Goneplax rhomboides,15,394,corsica,12,41.5,10,760,spr/sum,14
mollusca,cephalopoda,Sepia elegans,21,392,adriatic/ionian,18.9,42,10,800,spr/sum,15
mollusca,cephalopoda,Sepia officinalis,21,95,adriatic/ionian,18.9,42,10,800,spr/sum,15
mollusca,cephalopoda,Sepia orbignyana,39,526,adriatic/ionian,18.9,42,10,800,spr/sum,15
mollusca,cephalopoda,Neorossia caroli,262,543,adriatic/ionian,18.9,42,10,800,spr/sum,15
mollusca,cephalopoda,Heteroteuthis dispar,539,598,adriatic/ionian,18.9,42,10,800,spr/sum,15
mollusca,cephalopoda,Rondeletiola minor,51,473,adriatic/ionian,18.9,42,10,800,spr/sum,15
mollusca,cephalopoda,Rossia macrosoma,152,649,adriatic/ionian,18.9,42,10,800,spr/sum,15
mollusca,cephalopoda,Sepietta neglecta,74,172,adriatic/ionian,18.9,42,10,800,spr/sum,15
mollusca,cephalopoda,Sepietta oweniana,38,800,adriatic/ionian,18.9,42,10,800,spr/sum,15
mollusca,cephalopoda,Sepiola affinis,49,49,adriatic/ionian,18.9,42,10,800,spr/sum,15
mollusca,cephalopoda,Sepiola intermedia,36,82,adriatic/ionian,18.9,42,10,800,spr/sum,15
mollusca,cephalopoda,Sepiola ligulata,86,344,adriatic/ionian,18.9,42,10,800,spr/sum,15
mollusca,cephalopoda,Sepiola robusta,86,86,adriatic/ionian,18.9,42,10,800,spr/sum,15
mollusca,cephalopoda,Sepiola rondeletii,165,586,adriatic/ionian,18.9,42,10,800,spr/sum,15
mollusca,cephalopoda,Abralia veranyi,152,549,adriatic/ionian,18.9,42,10,800,spr/sum,15
mollusca,cephalopoda,Histioteuthis bonnellii,116,787,adriatic/ionian,18.9,42,10,800,spr/sum,15
mollusca,cephalopoda,Loligo forbesii,100,598,adriatic/ionian,18.9,42,10,800,spr/sum,15
mollusca,cephalopoda,Loligo vulgaris,21,543,adriatic/ionian,18.9,42,10,800,spr/sum,15
mollusca,cephalopoda,Alloteuthis media,21,525,adriatic/ionian,18.9,42,10,800,spr/sum,15
mollusca,cephalopoda,Alloteuthis subulata,36,117,adriatic/ionian,18.9,42,10,800,spr/sum,15
mollusca,cephalopoda,Illex coindetii,24,598,adriatic/ionian,18.9,42,10,800,spr/sum,15
mollusca,cephalopoda,Todarodes sagittatus,48,800,adriatic/ionian,18.9,42,10,800,spr/sum,15
mollusca,cephalopoda,Todaropsis eblanae,39,659,adriatic/ionian,18.9,42,10,800,spr/sum,15
mollusca,cephalopoda,Onychoteuthis banksii,139,139,adriatic/ionian,18.9,42,10,800,spr/sum,15
mollusca,cephalopoda,Eledone cirrhosa,24,537,adriatic/ionian,18.9,42,10,800,spr/sum,15
mollusca,cephalopoda,Eledone moschata,21,165,adriatic/ionian,18.9,42,10,800,spr/sum,15
mollusca,cephalopoda,Octopus macropus,102,242,adriatic/ionian,18.9,42,10,800,spr/sum,15
mollusca,cephalopoda,Octopus salutii,68,518,adriatic/ionian,18.9,42,10,800,spr/sum,15
mollusca,cephalopoda,Octopus vulgaris,34,175,adriatic/ionian,18.9,42,10,800,spr/sum,15
mollusca,cephalopoda,Scaeurgus unicirrhus,33,500,adriatic/ionian,18.9,42,10,800,spr/sum,15
mollusca,cephalopoda,Pteroctopus tetracirrhus,77,551,adriatic/ionian,18.9,42,10,800,spr/sum,15
crustacea,malacostraca,Acanthephyra eximia,659,4000,Ionian,17.5,38.5,10,4000,all,9
crustacea,malacostraca,Acanthephyra pelagica,531,4000,Ionian,17.5,38.5,10,4000,all,9
crustacea,malacostraca,Aegeon cataphractus,18,125,Ionian,17.5,38.5,10,4000,all,9
crustacea,malacostraca,Aegeon lacazei,31,1054,Ionian,17.5,38.5,10,4000,all,9
crustacea,malacostraca,Alpheus glaber,31,786,Ionian,17.5,38.5,10,4000,all,9
crustacea,malacostraca,Aristaeomorpha foliacea,127,1145,Ionian,17.5,38.5,10,4000,all,9
crustacea,malacostraca,Aristeus antennatus,108,3300,Ionian,17.5,38.5,10,4000,all,9
crustacea,malacostraca,Atelecyclus rotundatus,24,50,Ionian,17.5,38.5,10,4000,all,9
crustacea,malacostraca,Bathynectes maravigna,125,1500,Ionian,17.5,38.5,10,4000,all,9
crustacea,malacostraca,Calappa granulata,18,665,Ionian,17.5,38.5,10,4000,all,9
crustacea,malacostraca,Calappa rissoana,25,165,Ionian,17.5,38.5,10,4000,all,9
crustacea,malacostraca,Calappa turekayana,24,140,Ionian,17.5,38.5,10,4000,all,9
crustacea,malacostraca,Chaceon mediterraneus,3300,3300,Ionian,17.5,38.5,10,4000,all,9
crustacea,malacostraca,Chlorotocus crassicornis,52,736,Ionian,17.5,38.5,10,4000,all,9
crustacea,malacostraca,Dromia personata,49,101,Ionian,17.5,38.5,10,4000,all,9
crustacea,malacostraca,Ebalia nux,736,736,Ionian,17.5,38.5,10,4000,all,9
crustacea,malacostraca,Ethusa mascarone,18,18,Ionian,17.5,38.5,10,4000,all,9
crustacea,malacostraca,Gennadas elegans,800,1500,Ionian,17.5,38.5,10,4000,all,9
crustacea,malacostraca,Geryon longipes,140,1147,Ionian,17.5,38.5,10,4000,all,9
crustacea,malacostraca,Goneplax rhomboides,12,917,Ionian,17.5,38.5,10,4000,all,9
crustacea,malacostraca,Homola barbata,29,665,Ionian,17.5,38.5,10,4000,all,9
crustacea,malacostraca,Inachus communissimus,12,130,Ionian,17.5,38.5,10,4000,all,9
crustacea,malacostraca,Inachus dorsettensis,13,379,Ionian,17.5,38.5,10,4000,all,9
crustacea,malacostraca,Latreillia elegans,25,267,Ionian,17.5,38.5,10,4000,all,9
crustacea,malacostraca,Ligur ensiferus,320,1000,Ionian,17.5,38.5,10,4000,all,9
crustacea,malacostraca,Liocarnicus depurator,12,698,Ionian,17.5,38.5,10,4000,all,9
crustacea,malacostraca,Macropipus tuberculatus,18,778,Ionian,17.5,38.5,10,4000,all,9
crustacea,malacostraca,Macropodia tenuirostris,27,651,Ionian,17.5,38.5,10,4000,all,9
crustacea,malacostraca,Macropodia rostrata,16,290,Ionian,17.5,38.5,10,4000,all,9
crustacea,malacostraca,Maja crispata,24,60,Ionian,17.5,38.5,10,4000,all,9
crustacea,malacostraca,Maja squinado,64,139,Ionian,17.5,38.5,10,4000,all,9
crustacea,malacostraca,Medorippe lanata,18,778,Ionian,17.5,38.5,10,4000,all,9
crustacea,malacostraca,Monodaeus couchii,22,1123,Ionian,17.5,38.5,10,4000,all,9
crustacea,malacostraca,Munida curvimana,208,208,Ionian,17.5,38.5,10,4000,all,9
crustacea,malacostraca,Munida intermedia,255,725,Ionian,17.5,38.5,10,4000,all,9
crustacea,malacostraca,Munida rutllanti,101,800,Ionian,17.5,38.5,10,4000,all,9
crustacea,malacostraca,Munida tenuimana,142,1500,Ionian,17.5,38.5,10,4000,all,9
crustacea,malacostraca,Nematocarcinus exilis,190,4000,Ionian,17.5,38.5,10,4000,all,9
crustacea,malacostraca,Nephrops norvegicus,43,908,Ionian,17.5,38.5,10,4000,all,9
crustacea,malacostraca,Palinurus elephas,73,151,Ionian,17.5,38.5,10,4000,all,9
crustacea,malacostraca,Parapenaeus longirostris,18,711,Ionian,17.5,38.5,10,4000,all,9
crustacea,malacostraca,Paromola cuvieri,91,1118,Ionian,17.5,38.5,10,4000,all,9
crustacea,malacostraca,Parthenope angulifrons,12,20,Ionian,17.5,38.5,10,4000,all,9
crustacea,malacostraca,Parthenope macrochelos,18,885,Ionian,17.5,38.5,10,4000,all,9
crustacea,malacostraca,Parthenopoides massena,47,50,Ionian,17.5,38.5,10,4000,all,9
crustacea,malacostraca,Pasiphaea multidentata,132,1152,Ionian,17.5,38.5,10,4000,all,9
crustacea,malacostraca,Pasiphaea sivado,99,910,Ionian,17.5,38.5,10,4000,all,9
crustacea,malacostraca,Penaeus kerathurus,12,316,Ionian,17.5,38.5,10,4000,all,9
crustacea,malacostraca,Periclimenes granulatus,800,800,Ionian,17.5,38.5,10,4000,all,9
